Video URL,Video Title,Presentation Complexity,Cleaned Video Name,Frame Rate (fps),Scene Transition Rate (Per Min),Average Scene Duration (in Mins),Average Motion Intensity,Average Texture Contrast,Average Texture Homogeneity,Dominant Color Standard Deviation (R),Dominant Color Standard Deviation (G),Dominant Color Standard Deviation (B),Bit Rate (Mbps),Compression Ratio,Average PSNR (dB),Average SSIM,Average Color Standard Deviation (R),Average Color Standard Deviation (G),Average Color Standard Deviation (B)
https://www.youtube.com/watch?v=Mp5_ouj85JU,BETWEEN A ROCK AND A HARD PLACE BY,1,BETWEENAROCKANDAHARDPLACEBY,30.0,0.26641012358469623,2.5024074074074076,0.11769745306525793,5546.216123676765,0.4007904811496286,0.6137863181738181,0.9346627868384779,1.0863161113562059,0.5064349885295641,0.0007632182384041705,70.76081471995568,0.9920639498803175,3.290494020014322,6.355856174158287,5.653066518811263
https://www.youtube.com/watch?v=rVeu6HLZlwU,"1K SUBSCRIBERS-THANKS WE'RE MAKING IT HAPPEN,,,,,,, BETWEEN A ROCK AND A HARD PLACE",1,1KSUBSCRIBERSTHANKSWEREMAKINGITHAPPENBETWEENAROCKANDAHARDPLACE,30.0,0.0,10.408888888888889,0.09821696384593599,5547.157067628736,0.36357563747267485,59.967557863898634,68.72654150937642,35.328536010426625,0.4048791417591802,0.0006101694241885794,54.54411654095568,0.9927883277201252,12.398894433373023,13.172015050939711,18.372490281347318
https://www.youtube.com/watch?v=mZLsGdYbU2A,English IGCSE Revision session 2,1,EnglishIGCSERevisionsession2,29.97002997002997,0.2020110990509238,3.300148703703704,2.1694812874384164,3172.3629087860504,0.07792452082953294,6.128470376699357,8.875617975477857,26.18565964862535,1.190903022720132,0.0017965342968491577,22.333517215905513,0.886340148266248,10.342972942473587,8.245406766208442,16.811767689888818
https://www.youtube.com/watch?v=6SOkhA3GMeA,English IGCSE Revision session 1,1,EnglishIGCSERevisionsession1,29.97002997002997,0.20745290703758631,3.2135807407407406,2.508693870369164,4423.398161324827,0.07111548823324165,76.97358943885948,66.69225689444139,57.153216650403785,1.060923225367157,0.0016004535418362453,22.36510036028398,0.9034632292997886,9.194497179442427,8.762811935757567,16.622978012885834
https://www.youtube.com/watch?v=efkdmIzu5UQ,English IGCSE Revision Session 3,1,EnglishIGCSERevisionSession3,30.0,0.322061191626409,2.07,0.08919858749740134,4431.04350745643,0.6456825735292565,2.1694359371249443,22.28835947194426,64.02711656635407,0.3215710144927536,0.00048462066950706747,85.24857155867342,0.9972751042686392,5.172244387590665,20.480822888330827,50.589579850687464
https://www.youtube.com/watch?v=CuEZjTztniY,Lady Macbeth Acts 3 and 5,1,LadyMacbethActs3and5,30.0,0.0,10.15611111111111,0.0231472846440611,1206.7801319001846,0.4801429436057724,1.016241395290388,0.43718886506355153,1.7942276580769438,0.2691745134292435,0.0009141566189210419,83.20074158249523,0.998094984325402,3.7719285305550767,2.7503538567711834,1.1658200136948356
https://www.youtube.com/watch?v=C8oY44PJzrY,Of Mice and Men Bunkhouse,1,OfMiceandMenBunkhouse,30.0,0.0,9.338333333333333,0.022487426641242994,1732.0668998298934,0.7283134393961705,0.5567378854453284,0.04218238704527334,0.38627084930489236,0.32098695698732826,0.0004837404709613236,83.4374631659216,0.9983691492058179,2.18565100219593,2.0374345442015307,1.1077080000503126
https://www.youtube.com/watch?v=TMYEIEBELEw,Dr Jekyll & Mr. Hyde Grade 9 Essay: The Duality of Human Nature,1,DrJekyllMrHydeGrade9EssayTheDualityofHumanNature,30.0,0.0,5.443333333333333,0.08124355717891485,2580.654329091326,0.8344827820384454,68.82761998097898,66.62689327824654,63.67279528563387,0.3492667728107777,0.00023393747107203368,77.81218563305602,0.9952998076333992,2.5277494030702603,2.4224954509290346,2.412346106847252
https://www.youtube.com/watch?v=QCzup51XpsM,Escape from Aleppo Read Aloud Chapter 2,1,EscapefromAleppoReadAloudChapter2,20.0,0.5106382978723405,1.6319444444444444,1.160508527133885,4369.082008277341,0.4729139859771902,45.31016365068993,48.18088202067544,51.580322305163484,0.4476541004255319,0.001218400801133803,74.77518332349548,0.951184911891269,16.591740577123232,15.435238918082065,12.873051696521882
https://www.youtube.com/watch?v=dcDiOi33C8U,Rifka chapter 20,1,Rifkachapter20,60.0,0.0,3.451388888888889,0.02544524274147634,3720.960805269427,0.6433111172779094,89.10889687362338,89.09136561188319,88.82066200538856,0.3655763444668008,0.00028344102964817606,75.94818545058854,0.996592615350152,2.0760017853246464,2.09441952009243,2.1328838585526033
